Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM_Y 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_X 	Run 1; Ch 2; Fc 2-1; Cy 5; W9; Conc 3.125 6.25 12.5 25 50 nM; Fitted_Y 	
-12.0999984741211 	0.0235999460091989 	-12.0999984741211 	0 	
-11.9999980926514 	0.0280999175774923 	-11.9999980926514 	0 	
-11.8999977111816 	0.0276998728986655 	-11.8999977111816 	0 	
-11.7999992370605 	0.028799949453969 	-11.7999992370605 	0 	
-11.6999988555908 	0.0340000022988534 	-11.6999988555908 	0 	
-11.5999984741211 	0.0420998583649634 	-11.5999984741211 	0 	
-11.4999980926514 	0.0475998638285091 	-11.4999980926514 	0 	
-11.3999977111816 	0.0464994103931531 	-11.3999977111816 	0 	
-11.2999992370605 	0.0336998669954482 	-11.2999992370605 	0 	
-11.1999988555908 	0.0257000092751696 	-11.1999988555908 	0 	
-11.0999984741211 	0.0286999432319135 	-11.0999984741211 	0 	
-10.9999980926514 	0.0292998998993426 	-10.9999980926514 	0 	
-10.8999977111816 	0.0317997168785951 	-10.8999977111816 	0 	
-10.7999992370605 	0.0256999175762758 	-10.7999992370605 	0 	
-10.6999988555908 	0.0303000608582806 	-10.6999988555908 	0 	
-10.5999984741211 	0.0333997760208149 	-10.5999984741211 	0 	
-10.4999980926514 	0.0280998527086922 	-10.4999980926514 	0 	
-10.3999977111816 	0.025099782669713 	-10.3999977111816 	0 	
-10.2999992370605 	0.0221999408968259 	-10.2999992370605 	0 	
-10.1999988555908 	0.0280998453454231 	-10.1999988555908 	0 	
-10.0999984741211 	0.0268998628343979 	-10.0999984741211 	0 	
-9.99999809265137 	0.0228998108032101 	-9.99999809265137 	0 	
-9.89999771118164 	0.0199995836119342 	-9.89999771118164 	0 	
-9.79999923706055 	0.0206998312351061 	-9.79999923706055 	0 	
-9.69999885559082 	0.0155998461850686 	-9.69999885559082 	0 	
-9.59999847412109 	0.0145996569153795 	-9.59999847412109 	0 	
-9.49999809265137 	-0.00290022310218774 	-9.49999809265137 	0 	
-9.39999771118164 	-0.0127997373929247 	-9.39999771118164 	0 	
-9.29999923706055 	-0.00129990540881408 	-9.29999923706055 	0 	
-9.19999885559082 	-0.00029983397689648 	-9.19999885559082 	0 	
-9.09999847412109 	-0.00309985976127791 	-9.09999847412109 	0 	
-8.99999809265137 	0.00560015374139766 	-8.99999809265137 	0 	
-8.89999771118164 	0.0131001401496178 	-8.89999771118164 	0 	
-8.79999923706055 	0.0137000127979263 	-8.79999923706055 	0 	
-8.69999885559082 	0.0128001384364325 	-8.69999885559082 	0 	
-8.59999847412109 	0.0159001001302386 	-8.59999847412109 	0 	
-8.49999809265137 	0.0186999869874853 	-8.49999809265137 	0 	
-8.39999771118164 	0.0158000625124259 	-8.39999771118164 	0 	
-8.29999923706055 	0.0147999852888461 	-8.29999923706055 	0 	
-8.19999885559082 	0.0105000777475652 	-8.19999885559082 	0 	
-8.09999847412109 	0.0134000093130453 	-8.09999847412109 	0 	
-7.99999809265137 	0.0147000086362823 	-7.99999809265137 	0 	
-7.89999771118164 	0.0174000489314494 	-7.89999771118164 	0 	
-7.79999923706055 	0.0207999871199718 	-7.79999923706055 	0 	
-7.69999885559082 	0.0171000702684978 	-7.69999885559082 	0 	
-7.59999847412109 	0.0180000993714202 	-7.59999847412109 	0 	
-7.5 	0.0153999999602092 	-7.5 	0 	
-7.39999771118164 	0.0174000339902705 	-7.39999771118164 	0 	
-7.29999923706055 	0.0178000007981609 	-7.29999923706055 	0 	
-7.19999694824219 	0.0170001675869571 	-7.19999694824219 	0 	
-7.09999847412109 	0.0165999347300385 	-7.09999847412109 	0 	
-7 	0.011599999084865 	-7 	0 	
-6.89999771118164 	0.0113000226156146 	-6.89999771118164 	0 	
-6.79999923706055 	0.0109999992455414 	-6.79999923706055 	0 	
-6.69999694824219 	0.0194000384071842 	-6.69999694824219 	0 	
