UV_280_X (Vol),UV_280_Y (Abs),UV_260_X (Vol),UV_260_Y (Abs)
2.191912,-24.590992,11.177653,-11.476127
2.193075,-24.591743,11.183469,-11.417457
2.194237,-24.592623,11.189284,-11.357038
2.1954,-24.593548,11.1951,-11.300842
2.196563,-24.594782,11.200915,-11.246637
2.197726,-24.596207,11.206731,-11.18823
2.198889,-24.59749,11.212547,-11.13184
2.200052,-24.598734,11.218363,-11.076142
2.201214,-24.599977,11.224178,-11.018131
2.202377,-24.601089,11.229994,-10.957836
2.20354,-24.601833,11.235809,-10.896398
2.204703,-24.602346,11.241625,-10.831893
2.205866,-24.602859,11.24744,-10.770819
2.207028,-24.603359,11.253257,-10.709861
2.208191,-24.603743,11.259072,-10.652295
2.209354,-24.604067,11.264888,-10.600924
2.210517,-24.604429,11.270703,-10.545959
2.21168,-24.604792,11.276519,-10.490858
2.212842,-24.605377,11.282334,-10.434738
2.214005,-24.606791,11.28815,-10.377151
2.215168,-24.608902,11.293966,-10.318965
2.216331,-24.611113,11.299782,-10.265048
2.217494,-24.613325,11.305597,-10.206079
2.218657,-24.615271,11.311413,-10.147912
2.21982,-24.616413,11.317228,-10.087884
2.220982,-24.617001,11.323044,-10.024834
2.222145,-24.617554,11.328859,-9.964148
2.223308,-24.618114,11.334675,-9.906495
2.224471,-24.618599,11.340491,-9.848173
2.225634,-24.61871,11.346307,-9.793156
2.226796,-24.618532,11.352122,-9.738629
2.227959,-24.618355,11.357938,-9.684026
2.229122,-24.618221,11.363753,-9.622348
2.230285,-24.618532,11.369569,-9.563369
2.231448,-24.619337,11.375384,-9.504314
2.23261,-24.620247,11.381201,-9.448133
2.233773,-24.621157,11.387016,-9.384731
2.234936,-24.622066,11.392832,-9.327522
2.236099,-24.622799,11.398647,-9.270404
2.237262,-24.623489,11.404463,-9.208417
2.238425,-24.624296,11.410278,-9.144525
2.239587,-24.625103,11.416094,-9.083118
2.24075,-24.62602,11.42191,-9.02423
2.241913,-24.627069,11.427726,-8.965844
2.243076,-24.627613,11.433541,-8.909721
2.244239,-24.627674,11.439357,-8.851006
2.245401,-24.627731,11.445172,-8.789415
2.246564,-24.627766,11.450988,-8.725524
2.247727,-24.627823,11.456803,-8.658985
2.24889,-24.628195,11.462619,-8.589289
2.250053,-24.628916,11.468435,-8.521746
2.251215,-24.629635,11.474251,-8.459905
2.252378,-24.630331,11.480066,-8.394022
2.253541,-24.630928,11.485882,-8.327066
2.254704,-24.631418,11.491697,-8.262107
2.255867,-24.631922,11.497513,-8.19233
2.25703,-24.632425,11.503328,-8.122832
2.258193,-24.632887,11.509145,-8.05794
2.259355,-24.632984,11.51496,-7.987205
2.260518,-24.63254,11.520776,-7.917127
2.261681,-24.632093,11.526591,-7.852545
2.262844,-24.631651,11.532407,-7.787474
2.264007,-24.631453,11.538222,-7.710324
2.265169,-24.632021,11.544038,-7.642336
2.266332,-24.633142,11.549854,-7.571332
2.267495,-24.634264,11.55567,-7.494127
2.268658,-24.635389,11.561485,-7.414673
2.269821,-24.636238,11.567301,-7.345131
2.270983,-24.636349,11.573116,-7.264431
2.272146,-24.636044,11.578932,-7.183563
2.273309,-24.635738,11.584747,-7.108757
2.274472,-24.635433,11.590563,-7.030895
2.275635,-24.635269,11.596379,-6.946067
2.276798,-24.635475,11.602195,-6.86447
2.27796,-24.63588,11.60801,-6.781478
2.279123,-24.636286,11.613826,-6.69753
2.280286,-24.63669,11.619641,-6.614718
2.281449,-24.637138,11.625457,-6.528844
2.282612,-24.637766,11.631272,-6.441482
2.283774,-24.638556,11.637089,-6.355042
2.284937,-24.639343,11.642904,-6.262878
2.2861,-24.640125,11.64872,-6.170175
2.287263,-24.640858,11.654535,-6.077669
2.288426,-24.641552,11.660351,-5.986192
2.289588,-24.642265,11.666166,-5.895054
2.290751,-24.642981,11.671982,-5.800545
2.291914,-24.643736,11.677798,-5.703785
2.293077,-24.644485,11.683614,-5.603638
2.29424,-24.644909,11.689429,-5.507399
2.295403,-24.645033,11.695245,-5.408402
2.296566,-24.645157,11.70106,-5.306967
2.297728,-24.645218,11.706876,-5.198654
2.298891,-24.645214,11.712691,-5.097548
2.300054,-24.645351,11.718507,-4.99323
2.301217,-24.645617,11.724323,-4.885221
2.30238,-24.645882,11.730139,-4.777872
2.303542,-24.646204,11.735954,-4.677383
2.304705,-24.64679,11.74177,-4.575213
2.305868,-24.647371,11.747585,-4.466003
2.307031,-24.647953,11.753401,-4.352825
2.308194,-24.648535,11.759216,-4.239866
2.309356,-24.649199,11.765033,-4.122108
2.310519,-24.650246,11.770848,-3.996713
2.311682,-24.651394,11.776664,-3.871728
2.312845,-24.652542,11.782479,-3.748487
2.314008,-24.653694,11.788295,-3.622335
2.315171,-24.654703,11.79411,-3.499939
2.316333,-24.65518,11.799926,-3.37878
2.317496,-24.655754,11.805742,-3.256573
2.318659,-24.65633,11.811558,-3.129922
2.319822,-24.656876,11.817373,-3.002313
2.320985,-24.657238,11.823189,-2.872496
2.322147,-24.65723,11.829004,-2.73158
2.32331,-24.656834,11.83482,-2.589186
2.324473,-24.656437,11.840635,-2.44945
2.325636,-24.656157,11.846451,-2.310739
2.326799,-24.656425,11.852267,-2.166106
2.327961,-24.657211,11.858083,-2.025027
2.329124,-24.658331,11.863898,-1.886364
2.330287,-24.659445,11.869714,-1.744222
2.33145,-24.660576,11.875529,-1.603581
2.332613,-24.661713,11.881345,-1.46109
2.333776,-24.662563,11.88716,-1.31389
2.334939,-24.663174,11.892977,-1.159639
2.336101,-24.663786,11.898792,-1.005995
2.337264,-24.664524,11.904608,-0.850249
2.338427,-24.665569,11.910423,-0.690902
2.33959,-24.666338,11.916239,-0.535107
2.340753,-24.666964,11.922054,-0.381826
2.341915,-24.667568,11.92787,-0.223856
2.343078,-24.667944,11.933686,-0.0661
2.344241,-24.668003,11.939502,0.09289
2.345404,-24.6686,11.945317,0.258214
2.346567,-24.669197,11.951133,0.429223
2.347729,-24.66979,11.956948,0.589364
2.348892,-24.670347,11.962764,0.760596
2.350055,-24.670908,11.968579,0.93291
2.351218,-24.6716,11.974396,1.105313
2.352381,-24.672247,11.980211,1.276729
2.353544,-24.672955,11.986027,1.45667
2.354706,-24.6738,11.991842,1.638118
2.355869,-24.6744,11.997658,1.820791
2.357032,-24.674658,12.003473,2.007402
2.358195,-24.674917,12.009289,2.187353
2.359358,-24.675194,12.015104,2.37044
2.36052,-24.675741,12.020921,2.551036
2.361683,-24.67638,12.026736,2.733357
2.362846,-24.676962,12.032552,2.914706
2.364009,-24.677542,12.038367,3.10182
2.365172,-24.678131,12.044183,3.28995
2.366334,-24.678791,12.049998,3.479851
2.367497,-24.678967,12.055814,3.676489
2.36866,-24.679022,12.06163,3.869556
2.369823,-24.679083,12.067446,4.06473
2.370986,-24.679239,12.073261,4.26032
2.372149,-24.679773,12.079077,4.458835
2.373312,-24.680937,12.084892,4.656075
2.374474,-24.682102,12.090708,4.855492
2.375637,-24.683247,12.096523,5.058119
2.3768,-24.684225,12.10234,5.263134
2.377963,-24.68491,12.108155,5.468103
2.379126,-24.685783,12.113971,5.663379
2.380288,-24.686657,12.119786,5.860425
2.381451,-24.687578,12.125602,6.062718
2.382614,-24.688934,12.131417,6.266985
2.383777,-24.69043,12.137233,6.468069
2.38494,-24.691626,12.143048,6.672866
2.386102,-24.692825,12.148865,6.879352
2.387265,-24.694025,12.15468,7.078468
2.388428,-24.695131,12.160496,7.279818
2.389591,-24.695946,12.166311,7.47939
2.390754,-24.69659,12.172127,7.684606
2.391917,-24.697247,12.177942,7.890597
2.393079,-24.698011,12.183758,8.101858
2.394242,-24.699066,12.189574,8.31152
2.395405,-24.700024,12.19539,8.524122
2.396568,-24.700977,12.201205,8.734298
2.397731,-24.701899,12.207021,8.946852
2.398893,-24.702511,12.212836,9.165766
2.400056,-24.702761,12.218652,9.378938
2.401219,-24.702765,12.224467,9.588676
2.402382,-24.702766,12.230284,9.802311
2.403545,-24.702856,12.236099,10.015495
2.404707,-24.703638,12.241915,10.222989
2.40587,-24.704659,12.24773,10.432826
2.407033,-24.706121,12.253546,10.643778
2.408196,-24.707638,12.259361,10.852506
2.409359,-24.709158,12.265177,11.062353
2.410522,-24.710577,12.270992,11.274216
2.411685,-24.711552,12.276809,11.480869
2.412847,-24.712202,12.282624,11.688848
2.41401,-24.712828,12.28844,11.900445
2.415173,-24.71344,12.294255,12.114283
2.416336,-24.713917,12.300071,12.326119
2.417499,-24.714447,12.305886,12.541825
2.418661,-24.714994,12.311702,12.759163
2.419824,-24.715546,12.317518,12.974768
2.420987,-24.716061,12.323334,13.184713
2.42215,-24.716417,12.329149,13.389424
2.423313,-24.716444,12.334965,13.593722
2.424475,-24.71645,12.34078,13.798996
2.425638,-24.716454,12.346596,14.004936
2.426801,-24.716509,12.352411,14.212672
2.427964,-24.716898,12.358228,14.418474
2.429127,-24.717587,12.364043,14.621543
2.43029,-24.7183,12.369859,14.82342
2.431452,-24.719007,12.375674,15.023673
2.432615,-24.720119,12.38149,15.21864
2.433778,-24.7209,12.387305,15.415956
2.434941,-24.721468,12.393121,15.615559
2.436104,-24.722025,12.398936,15.813715
2.437266,-24.72258,12.404753,16.015087
2.438429,-24.723408,12.410568,16.21987
2.439592,-24.724432,12.416384,16.424274
2.440755,-24.725468,12.422199,16.627432
2.441918,-24.726498,12.428015,16.830162
2.44308,-24.727505,12.43383,17.026554
2.444243,-24.728258,12.439646,17.221392
2.445406,-24.729124,12.445462,17.414444
2.446569,-24.730005,12.451278,17.602337
2.447732,-24.730885,12.457093,17.790953
2.448895,-24.731911,12.462909,17.974874
2.450058,-24.73357,12.468724,18.153547
2.45122,-24.735361,12.47454,18.330006
2.452383,-24.737146,12.480355,18.512306
2.453546,-24.738939,12.486172,18.695486
2.454709,-24.740511,12.491987,18.879236
2.455872,-24.741791,12.497803,19.06286
2.457034,-24.743008,12.503618,19.245996
2.458197,-24.744123,12.509434,19.42948
2.45936,-24.745222,12.515249,19.609205
2.460523,-24.746605,12.521065,19.790079
2.461686,-24.747965,12.52688,19.972342
2.462848,-24.748968,12.532697,20.154198
2.464011,-24.74987,12.538512,20.329781
2.465174,-24.750767,12.544328,20.499374
2.466337,-24.751692,12.550143,20.666561
2.4675,-24.752422,12.555959,20.833876
2.468663,-24.753033,12.561774,21.000141
2.469825,-24.753626,12.56759,21.16428
2.470988,-24.754215,12.573406,21.330286
2.472151,-24.754715,12.579222,21.496386
2.473314,-24.755323,12.585037,21.662796
2.474477,-24.755978,12.590853,21.826942
2.475639,-24.756632,12.596668,21.984909
2.476802,-24.757286,12.602484,22.141947
2.477965,-24.757738,12.608299,22.300068
2.479128,-24.757645,12.614116,22.454254
2.480291,-24.757402,12.619931,22.608482
2.481453,-24.757158,12.625747,22.769426
2.482616,-24.756916,12.631562,22.929598
2.483779,-24.756897,12.637378,23.083912
2.484942,-24.757128,12.643193,23.240454
2.486105,-24.757412,12.649009,23.39406
2.487267,-24.757698,12.654825,23.539892
2.48843,-24.75795,12.660641,23.683456
2.489593,-24.757662,12.666456,23.82729
2.490756,-24.757013,12.672272,23.967781
2.491919,-24.7563,12.678087,24.102055
2.493082,-24.755589,12.683903,24.234829
2.494245,-24.755087,12.689718,24.369909
2.495407,-24.755455,12.695534,24.507784
2.49657,-24.756035,12.70135,24.64209
2.497733,-24.756613,12.707166,24.775106
2.498896,-24.757189,12.712981,24.909111
2.500059,-24.757763,12.718797,25.038136
2.501221,-24.758446,12.724612,25.164343
2.502384,-24.759241,12.730428,25.292257
2.503547,-24.760054,12.736243,25.422787
2.50471,-24.760878,12.74206,25.553919
2.505873,-24.76177,12.747875,25.685158
2.507035,-24.762802,12.753691,25.813814
2.508198,-24.763866,12.759506,25.935806
2.509361,-24.764929,12.765322,26.052954
2.510524,-24.765966,12.771137,26.170429
2.511687,-24.766804,12.776953,26.286856
2.51285,-24.767582,12.782769,26.396526
2.514012,-24.768385,12.788585,26.506144
2.515175,-24.769209,12.7944,26.619318
2.516338,-24.769995,12.800216,26.729084
2.517501,-24.770727,12.806031,26.836332
2.518664,-24.771692,12.811847,26.945343
2.519826,-24.772821,12.817662,27.05196
2.520989,-24.773951,12.823478,27.153238
2.522152,-24.775026,12.829294,27.255991
2.523315,-24.775869,12.83511,27.360815
2.524478,-24.775928,12.840925,27.464996
2.52564,-24.775574,12.846741,27.570131
2.526803,-24.775219,12.852556,27.673964
2.527966,-24.77474,12.858372,27.771566
2.529129,-24.774174,12.864187,27.863773
2.530292,-24.773607,12.870004,27.953798
2.531455,-24.773041,12.875819,28.039383
2.532618,-24.772478,12.881635,28.123182
2.53378,-24.772429,12.88745,28.208975
2.534943,-24.772633,12.893266,28.294445
2.536106,-24.772772,12.899081,28.378498
2.537269,-24.772896,12.904897,28.466118
2.538432,-24.77297,12.910713,28.556313
2.539594,-24.772814,12.916529,28.641432
2.540757,-24.772642,12.922344,28.726053
2.54192,-24.772532,12.92816,28.810343
2.543083,-24.772419,12.933975,28.891655
2.544246,-24.772547,12.939791,28.96813
2.545408,-24.773014,12.945606,29.043301
2.546571,-24.773657,12.951422,29.116354
2.547734,-24.774334,12.957238,29.189486
2.548897,-24.775013,12.963054,29.261429
2.55006,-24.776167,12.968869,29.329803
2.551223,-24.777771,12.974685,29.397081
2.552385,-24.779518,12.9805,29.465897
2.553548,-24.781281,12.986316,29.529531
2.554711,-24.782923,12.992131,29.589329
2.555874,-24.784019,12.997948,29.648893
2.557037,-24.784977,13.003763,29.70615
2.558199,-24.786024,13.009579,29.761377
2.559362,-24.787077,13.015394,29.818312
2.560525,-24.788155,13.02121,29.872358
2.561688,-24.789284,13.027025,29.923698
2.562851,-24.789894,13.032841,29.978476
2.564013,-24.790209,13.038657,30.029173
2.565176,-24.790501,13.044473,30.075888
2.566339,-24.790789,13.050288,30.124746
2.567502,-24.791113,13.056104,30.176199
2.568665,-24.791628,13.061919,30.222012
2.569828,-24.792326,13.067735,30.265322
2.570991,-24.793022,13.07355,30.313232
2.572153,-24.79385,13.079366,30.359077
2.573316,-24.794718,13.085182,30.398531
2.574479,-24.795334,13.090998,30.437124
2.575642,-24.795811,13.096813,30.47613
2.576805,-24.796288,13.102629,30.508974
2.577967,-24.797092,13.108444,30.534164
2.57913,-24.79797,13.11426,30.561468
2.580293,-24.798399,13.120075,30.589624
2.581456,-24.798727,13.125892,30.613146
2.582619,-24.799007,13.131707,30.63438
2.583781,-24.798908,13.137523,30.660307
2.584944,-24.798771,13.143338,30.68384
2.586107,-24.799036,13.149154,30.704725
2.58727,-24.799301,13.154969,30.73061
2.588433,-24.7997,13.160785,30.755646
2.589596,-24.800768,13.166601,30.774334
2.590758,-24.802408,13.172417,30.792515
2.591921,-24.80402,13.178232,30.811897
2.593084,-24.805626,13.184048,30.826374
2.594247,-24.806965,13.189863,30.838654
2.59541,-24.807838,13.195679,30.850851
2.596572,-24.808533,13.201494,30.861813
2.597735,-24.80924,13.20731,30.867325
2.598898,-24.809948,13.213126,30.86898
2.600061,-24.810829,13.218942,30.867998
2.601224,-24.81188,13.224757,30.867355
2.602386,-24.812851,13.230573,30.863071
2.603549,-24.813757,13.236388,30.860418
2.604712,-24.814661,13.242204,30.858072
2.605875,-24.815514,13.248019,30.854572
2.607038,-24.815958,13.253836,30.847651
2.608201,-24.815983,13.259651,30.84029
2.609364,-24.815968,13.265467,30.82811
2.610526,-24.815973,13.271282,30.814356
2.611689,-24.816261,13.277098,30.802244
2.612852,-24.817255,13.282913,30.791758
2.614015,-24.818703,13.288729,30.778486
2.615178,-24.820145,13.294545,30.762251
2.61634,-24.82159,13.300361,30.743116
2.617503,-24.822868,13.306176,30.721087
2.618666,-24.823494,13.311992,30.697317
2.619829,-24.823513,13.317807,30.674395
2.620992,-24.823534,13.323623,30.651426
2.622154,-24.823528,13.329438,30.629133
2.623317,-24.823622,13.335254,30.609198
2.62448,-24.824179,13.34107,30.586016
2.625643,-24.824993,13.346886,30.557932
2.626806,-24.825808,13.352701,30.528879
2.627969,-24.826738,13.358517,30.500832
2.629131,-24.827816,13.364332,30.464594
2.630294,-24.828588,13.370148,30.430424
2.631457,-24.829199,13.375963,30.390987
2.63262,-24.829792,13.38178,30.349358
2.633783,-24.830219,13.387595,30.301867
2.634945,-24.830381,13.393411,30.256308
2.636108,-24.830624,13.399226,30.205061
2.637271,-24.830883,13.405042,30.159302
2.638434,-24.831163,13.410857,30.117121
2.639597,-24.83169,13.416673,30.07542
2.640759,-24.832495,13.422489,30.033644
2.641922,-24.833015,13.428305,29.997118
2.643085,-24.833534,13.43412,29.961494
2.644248,-24.834064,13.439936,29.922344
2.645411,-24.834616,13.445751,29.885584
2.646574,-24.835176,13.451567,29.84738
2.647737,-24.835733,13.457382,29.803902
2.648899,-24.83629,13.463199,29.75518
2.650062,-24.836826,13.469014,29.705673
2.651225,-24.837341,13.47483,29.65605
2.652388,-24.83791,13.480645,29.605936
2.653551,-24.838516,13.486461,29.556831
2.654713,-24.839121,13.492276,29.504955
2.655876,-24.839794,13.498092,29.45236
2.657039,-24.840519,13.503907,29.393848
2.658202,-24.841047,13.509724,29.333706
2.659365,-24.841553,13.515539,29.263063
2.660527,-24.842056,13.521355,29.185526
2.66169,-24.842621,13.52717,29.097803
2.662853,-24.84346,13.532986,29.008308
2.664016,-24.844595,13.538801,28.904591
2.665179,-24.845726,13.544617,28.801691
2.666342,-24.846832,13.550433,28.700274
2.667504,-24.847725,13.556249,28.606424
2.668667,-24.848104,13.562064,28.506065
2.66983,-24.848063,13.56788,28.40749
2.670993,-24.848021,13.573695,28.303282
2.672156,-24.84799,13.579511,28.20085
2.673318,-24.848005,13.585326,28.096743
2.674481,-24.848118,13.591143,27.988348
2.675644,-24.848211,13.596958,27.884071
2.676807,-24.848305,13.602774,27.782909
2.67797,-24.848471,13.608589,27.682671
2.679132,-24.849131,13.614405,27.57255
2.680295,-24.850424,13.62022,27.466644
2.681458,-24.851746,13.626036,27.361118
2.682621,-24.853071,13.631851,27.258141
2.683784,-24.854355,13.637668,27.159372
2.684947,-24.855259,13.643483,27.065489
2.68611,-24.85544,13.649299,26.97644
2.687272,-24.855547,13.655114,26.885017
2.688435,-24.855654,13.66093,26.799774
2.689598,-24.855797,13.666745,26.711184
2.690761,-24.856165,13.672561,26.61763
2.691924,-24.856703,13.678377,26.522215
2.693086,-24.857233,13.684193,26.429382
2.694249,-24.857759,13.690008,26.32637
2.695412,-24.858269,13.695824,26.2183
2.696575,-24.858704,13.701639,26.118219
2.697738,-24.859201,13.707455,26.01638
2.6989,-24.859701,13.71327,25.912395
2.700063,-24.860203,13.719087,25.815277
2.701226,-24.860764,13.724902,25.715469
2.702389,-24.861662,13.730718,25.612057
2.703552,-24.862755,13.736533,25.503748
2.704715,-24.863852,13.742349,25.392998
2.705877,-24.864946,13.748164,25.28121
2.70704,-24.866035,13.75398,25.17375
2.708203,-24.86701,13.759795,25.065067
2.709366,-24.867512,13.765612,24.956966
2.710529,-24.868017,13.771427,24.853054
2.711691,-24.868504,13.777243,24.745733
2.712854,-24.868814,13.783058,24.635365
2.714017,-24.868805,13.788874,24.525053
2.71518,-24.869316,13.794689,24.41807
2.716343,-24.869827,13.800505,24.312204
2.717505,-24.870335,13.806321,24.203331
2.718668,-24.870779,13.812137,24.093443
2.719831,-24.870928,13.817952,23.980265
2.720994,-24.8708,13.823768,23.868559
2.722157,-24.870674,13.829583,23.750063
2.72332,-24.870579,13.835399,23.632656
2.724483,-24.870701,13.841214,23.515871
2.725645,-24.87125,13.847031,23.40118
2.726808,-24.872086,13.852846,23.28371
2.727971,-24.872969,13.858662,23.167532
2.729134,-24.873848,13.864477,23.054226
2.730297,-24.874741,13.870293,22.93754
2.731459,-24.875256,13.876108,22.822554
2.732622,-24.875385,13.881924,22.70372
2.733785,-24.875517,13.887739,22.588591
2.734948,-24.875648,13.893556,22.466551
2.736111,-24.876001,13.899371,22.343739
2.737273,-24.876022,13.905187,22.220798
2.738436,-24.875937,13.911002,22.101755
2.739599,-24.875851,13.916818,21.978514
2.740762,-24.875763,13.922633,21.853477
2.741925,-24.875587,13.928449,21.733509
2.743088,-24.876215,13.934265,21.609892
2.74425,-24.876839,13.940081,21.484428
2.745413,-24.87746,13.945896,21.359125
2.746576,-24.878115,13.951712,21.235935
2.747739,-24.878851,13.957527,21.113163
2.748902,-24.879635,13.963343,20.98851
2.750064,-24.880421,13.969158,20.862869
2.751227,-24.881207,13.974975,20.73357
2.75239,-24.88205,13.98079,20.607533
2.753553,-24.882801,13.986606,20.482395
2.754716,-24.883194,13.992421,20.35457
2.755878,-24.883583,13.998237,20.228769
2.757041,-24.883974,14.004052,20.103355
2.758204,-24.884291,14.009868,19.978998
2.759367,-24.884535,14.015683,19.848732
2.76053,-24.884768,14.0215,19.718931
2.761693,-24.885,14.027315,19.587692
2.762856,-24.885235,14.033131,19.459631
2.764018,-24.886072,14.038946,19.32914
2.765181,-24.886681,14.044762,19.200836
2.766344,-24.88719,14.050577,19.073286
2.767507,-24.887695,14.056393,18.939405
2.76867,-24.887985,14.062209,18.805473
2.769832,-24.887951,14.068025,18.674109
2.770995,-24.888115,14.07384,18.542175
2.772158,-24.888281,14.079656,18.411219
2.773321,-24.888447,14.085471,18.286606
2.774484,-24.888849,14.091287,18.164783
2.775646,-24.889278,14.097102,18.039595
2.776809,-24.889645,14.102919,17.910341
2.777972,-24.889994,14.108734,17.780451
2.779135,-24.890318,14.11455,17.645296
2.780298,-24.891788,14.120365,17.507355
2.781461,-24.89345,14.126181,17.368202
2.782623,-24.895035,14.131996,17.231504
2.783786,-24.896608,14.137812,17.09322
2.784949,-24.898151,14.143627,16.963142
2.786112,-24.899651,14.149444,16.832323
2.787275,-24.901201,14.155259,16.69898
2.788437,-24.902821,14.161075,16.563368
2.7896,-24.904436,14.16689,16.42861
2.790763,-24.906025,14.172706,16.293869
2.791926,-24.907576,14.178521,16.160351
2.793089,-24.908619,14.184337,16.027943
2.794251,-24.909569,14.190153,15.897437
2.795414,-24.910517,14.195969,15.772089
2.796577,-24.911194,14.201784,15.643058
2.79774,-24.911819,14.2076,15.510624
2.798903,-24.912718,14.213415,15.380202
2.800066,-24.91367,14.219231,15.250299
2.801229,-24.914621,14.225046,15.11623
2.802391,-24.915327,14.230863,14.982416
2.803554,-24.915419,14.236678,14.846098
2.804717,-24.915354,14.242494,14.706659
2.80588,-24.915279,14.248309,14.573623
2.807043,-24.915207,14.254125,14.441576
2.808205,-24.916019,14.25994,14.307482
2.809368,-24.916239,14.265756,14.176419
2.810531,-24.916319,14.271572,14.045277
2.811694,-24.916399,14.277388,13.910542
2.812857,-24.916479,14.283203,13.777122
2.814019,-24.916931,14.289019,13.644965
2.815182,-24.917482,14.294834,13.513097
2.816345,-24.918049,14.30065,13.385816
2.817508,-24.91861,14.306465,13.254429
2.818671,-24.918997,14.312281,13.116858
2.819834,-24.918982,14.318097,12.98196
2.820996,-24.918921,14.323913,12.844132
2.822159,-24.918863,14.329728,12.704934
2.823322,-24.918806,14.335544,12.566731
2.824485,-24.919191,14.341359,12.431296
2.825648,-24.920221,14.347175,12.294012
2.82681,-24.921532,14.35299,12.161882
2.827973,-24.922869,14.358807,12.027924
2.829136,-24.924204,14.364622,11.89159
2.830299,-24.925943,14.370438,11.757387
2.831462,-24.927908,14.376253,11.624723
2.832624,-24.930157,14.382069,11.490906
2.833787,-24.93265,14.387884,11.35776
2.83495,-24.935202,14.3937,11.228103
2.836113,-24.937468,14.399516,11.097302
2.837276,-24.938883,14.405332,10.966445
2.838439,-24.939659,14.411147,10.836451
2.839601,-24.940292,14.416963,10.705561
2.840764,-24.940971,14.422778,10.5726
2.841927,-24.941774,14.428594,10.437786
2.84309,-24.942352,14.434409,10.301611
2.844253,-24.942804,14.440225,10.164294
2.845416,-24.943256,14.446041,10.027211
2.846578,-24.943518,14.451857,9.891616
2.847741,-24.94371,14.457672,9.759022
2.848904,-24.944244,14.463488,9.627303
2.850067,-24.944925,14.469303,9.494447
2.85123,-24.945604,14.475119,9.364106
2.852392,-24.946592,14.480934,9.234416
2.853555,-24.947351,14.486751,9.102779
2.854718,-24.94772,14.492566,8.97336
2.855881,-24.947987,14.498382,8.846281
2.857044,-24.948174,14.504197,8.715093
2.858207,-24.948008,14.510013,8.583002
2.859369,-24.947376,14.515828,8.455168
2.860532,-24.946571,14.521644,8.324726
2.861695,-24.945745,14.52746,8.19104
2.862858,-24.944937,14.533276,8.05882
2.864021,-24.944227,14.539091,7.925861
2.865183,-24.943853,14.544907,7.793034
2.866346,-24.94359,14.550722,7.661425
2.867509,-24.943325,14.556538,7.527531
2.868672,-24.943167,14.562353,7.393518
2.869835,-24.943232,14.568169,7.263372
2.870997,-24.943245,14.573985,7.130725
2.87216,-24.943222,14.579801,6.99733
2.873323,-24.943197,14.585616,6.869059
2.874486,-24.943125,14.591432,6.739755
2.875649,-24.943047,14.597247,6.609738
2.876812,-24.943111,14.603063,6.48431
2.877974,-24.94322,14.608878,6.357669
2.879137,-24.943331,14.614695,6.225754
2.8803,-24.943888,14.62051,6.098311
2.881463,-24.944706,14.626326,5.972746
2.882626,-24.94556,14.632141,5.842327
2.883789,-24.946409,14.637957,5.714883
2.884951,-24.947195,14.643772,5.590729
2.886114,-24.948042,14.649588,5.461879
2.887277,-24.949228,14.655404,5.328972
2.88844,-24.95064,14.66122,5.196627
2.889603,-24.952051,14.667035,5.063122
2.890765,-24.953461,14.672851,4.931344
2.891928,-24.954901,14.678666,4.804467
2.893091,-24.956375,14.684482,4.678914
2.894254,-24.957857,14.690297,4.553993
2.895417,-24.959345,14.696113,4.428159
2.89658,-24.960835,14.701929,4.302238
2.897742,-24.961985,14.707745,4.177027
2.898905,-24.962593,14.71356,4.050531
2.900068,-24.962984,14.719376,3.923279
2.901231,-24.963375,14.725191,3.798819
2.902394,-24.963766,14.731007,3.676345
2.903556,-24.964369,14.736822,3.550092
2.904719,-24.965355,14.742639,3.424577
2.905882,-24.966509,14.748454,3.301729
2.907045,-24.967669,14.75427,3.177441
2.908208,-24.968822,14.760085,3.053322
2.90937,-24.96979,14.765901,2.928548
2.910533,-24.970324,14.771716,2.800009
2.911696,-24.970636,14.777532,2.670358
2.912859,-24.970951,14.783348,2.545747
2.914022,-24.971266,14.789164,2.419156
2.915184,-24.971329,14.794979,2.292198
2.916347,-24.97122,14.800795,2.170661
2.91751,-24.971115,14.80661,2.052922
2.918673,-24.97101,14.812426,1.934196
2.919836,-24.970924,14.818241,1.816931
2.920999,-24.970852,14.824057,1.700389
2.922162,-24.970716,14.829873,1.581817
2.923324,-24.970535,14.835689,1.462208
2.924487,-24.970352,14.841504,1.340083
2.92565,-24.970146,14.84732,1.2162
2.926813,-24.970167,14.853135,1.096451
2.927976,-24.970469,14.858951,0.9804
2.929138,-24.970844,14.864766,0.864449
2.930301,-24.971222,14.870583,0.7466
2.931464,-24.971939,14.876398,0.625673
2.932627,-24.972841,14.882214,0.500554
2.93379,-24.973635,14.888029,0.374946
2.934952,-24.974377,14.893845,0.254132
2.936115,-24.975142,14.89966,0.136992
2.937278,-24.976086,14.905476,0.023979
2.938441,-24.976934,14.911292,-0.088176
2.939604,-24.977636,14.917108,-0.199104
2.940767,-24.97835,14.922923,-0.313302
2.941929,-24.979023,14.928739,-0.430469
2.943092,-24.979372,14.934554,-0.548293
2.944255,-24.979574,14.94037,-0.662316
2.945418,-24.980024,14.946185,-0.776178
2.946581,-24.980476,14.952002,-0.892546
2.947743,-24.980995,14.957817,-1.005723
2.948906,-24.981691,14.963633,-1.117007
2.950069,-24.982475,14.969448,-1.231199
2.951232,-24.983215,14.975264,-1.347788
2.952395,-24.983955,14.981079,-1.462901
2.953557,-24.984695,14.986895,-1.579642
2.95472,-24.985453,14.99271,-1.697269
